Fext	FextSD	Fgen	R	RSD	Theta	ThetaSD	X	XSD	Y	YSD	Time	Interval	Round
1.01013243750000000000e+006	0.00000000000000000000e+000	1.01011800000000000000e+006	6.38807076030000029095e-004	0.00000000000000000000e+000	-5.05997478960000024450e-001	0.00000000000000000000e+000	5.58759088484610082215e-004	0.00000000000000000000e+000	-3.09617120685930311691e-004	0.00000000000000000000e+000	2.71141899992944672704e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01013331250000000000e+006	0.00000000000000000000e+000	1.01011900000000000000e+006	6.38743978929999988922e-004	0.00000000000000000000e+000	-5.13768494130000030751e-001	0.00000000000000000000e+000	5.56281250905532403082e-004	0.00000000000000000000e+000	-3.13918843827993860468e-004	0.00000000000000000000e+000	2.71168799992941785604e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01013443750000000000e+006	0.00000000000000000000e+000	1.01012000000000000000e+006	6.38697296379999997044e-004	0.00000000000000000000e+000	-5.22244811059999980429e-001	0.00000000000000000000e+000	5.53559963603764181375e-004	0.00000000000000000000e+000	-3.18599439889841705431e-004	0.00000000000000000000e+000	2.71195799992943648249e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01013525000000000000e+006	0.00000000000000000000e+000	1.01012100000000000000e+006	6.38642581179999987984e-004	0.00000000000000000000e+000	-5.30061900620000026052e-001	0.00000000000000000000e+000	5.51005348586267517871e-004	0.00000000000000000000e+000	-3.22889226090897337937e-004	0.00000000000000000000e+000	2.71222699992940761149e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01013637500000000000e+006	0.00000000000000000000e+000	1.01012200000000000000e+006	6.38544326650000021450e-004	0.00000000000000000000e+000	-5.39234876630000026232e-001	0.00000000000000000000e+000	5.47936041014605076244e-004	0.00000000000000000000e+000	-3.27879477939902440071e-004	0.00000000000000000000e+000	2.71249799992947373539e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01013712500000000000e+006	0.00000000000000000000e+000	1.01012300000000000000e+006	6.38476398310000017519e-004	0.00000000000000000000e+000	-5.45964300630000010095e-001	0.00000000000000000000e+000	5.45659157612174709924e-004	0.00000000000000000000e+000	-3.31524048770042724897e-004	0.00000000000000000000e+000	2.71276699992944486439e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01013793750000000000e+006	0.00000000000000000000e+000	1.01012400000000000000e+006	6.38391647949999949813e-004	0.00000000000000000000e+000	-5.51725566390000032868e-001	0.00000000000000000000e+000	5.43667939029624631107e-004	0.00000000000000000000e+000	-3.34617794272206868673e-004	0.00000000000000000000e+000	2.71303899992944207042e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01013912500000000000e+006	0.00000000000000000000e+000	1.01012500000000000000e+006	6.38322962909999977107e-004	0.00000000000000000000e+000	-5.56890904900000038857e-001	0.00000000000000000000e+000	5.41873972922530091137e-004	0.00000000000000000000e+000	-3.37385243375216894047e-004	0.00000000000000000000e+000	2.71330699992948211730e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01014025000000000000e+006	0.00000000000000000000e+000	1.01012600000000000000e+006	6.38236640950000030936e-004	0.00000000000000000000e+000	-5.67013263700000047507e-001	0.00000000000000000000e+000	5.38358322860432465112e-004	0.00000000000000000000e+000	-3.42806543196073865935e-004	0.00000000000000000000e+000	2.71357399992947466671e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01014112500000000000e+006	0.00000000000000000000e+000	1.01012700000000000000e+006	6.38138910289999961717e-004	0.00000000000000000000e+000	-5.72057366370000042188e-001	0.00000000000000000000e+000	5.36540159228489940517e-004	0.00000000000000000000e+000	-3.45464797571583617786e-004	0.00000000000000000000e+000	2.71384199992939829826e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
