Time	Theta
894.476	88.25715
894.554	88.25708999999999
894.632	88.25941999999999
894.71	88.25994999999999
894.788	88.2584
894.866	88.25537
894.944	88.25742
895.022	88.25789999999999
895.1	88.25957
895.178	88.2597
895.271	88.25815999999999
895.349	88.25936
895.427	88.25947
895.505	88.25974
895.583	88.26110999999999
895.661	88.25917
895.739	88.25958
895.817	88.25936
895.895	88.25860999999999
895.973	88.25798999999999
896.051	88.259
896.129	88.25934
896.223	88.26088999999999
896.303	88.25934
896.381	88.25771999999999
896.474	88.25842
896.552	88.26061
896.63	88.26071999999999
896.724	88.26111999999999
896.802	88.26039
896.88	88.25939
896.974	88.25926
897.052	88.26092999999999
897.13	88.25954
897.208	88.26174999999999
897.288	88.2594
897.366	88.25994
897.459	88.26032
897.537	88.25974
897.615	88.25997
897.709	88.25956
897.787	88.26074999999999
897.865	88.26111999999999
897.958	88.26087
898.036	88.26183999999999
898.114	88.26177
898.208	88.26088999999999
898.286	88.26232999999999
898.364	88.26245
898.442	88.26383
898.52	88.26109
898.598	88.264
898.692	88.26236999999999
898.77	88.26295999999999
898.848	88.26289
898.941	88.26145
898.99	88.26177
899.099	88.26119
899.177	88.26107999999999
899.255	88.26222
899.333	88.26380999999999
899.427	88.26263999999999
899.505	88.26353999999999
899.583	88.26195
899.676	88.26146999999999
899.754	88.26254999999999
899.832	88.26204999999999
899.926	88.26106999999999
900.004	88.26262
900.082	88.26146
900.176	88.26012999999999
900.254	88.2581
900.332	88.26032
900.425	88.26064
900.503	88.25945999999999
900.581	88.26070999999999
900.675	88.26092999999999
900.753	88.26218999999999
900.831	88.25945999999999
900.924	88.26034
901.002	88.26142
901.08	88.25981999999999
901.158	88.25921
901.236	88.26164
901.314	88.26039999999999
901.408	88.25789999999999
901.486	88.25747
901.564	88.25824
901.657	88.25829999999999
901.735	88.25877999999999
901.813	88.25901999999999
901.907	88.25895
901.985	88.26164
902.063	88.25907
902.141	88.26051
902.219	88.26171
902.297	88.25883999999999
902.391	88.26129999999999
902.469	88.26074999999999
902.547	88.26226
902.64	88.26274
902.718	88.26267
902.796	88.26101
902.874	88.26096
902.952	88.26371999999999
903.03	88.2624
903.108	88.26142
903.186	88.26225
903.264	88.26267
903.342	88.26375999999999
903.42	88.26164
903.498	88.26409
903.576	88.26226
903.654	88.26244
903.732	88.26068
903.826	88.26277999999999
903.904	88.26222
903.982	88.26262
904.075	88.26323
904.153	88.26289
904.231	88.26424
904.325	88.26254
904.403	88.26495
904.481	88.26359
904.575	88.26393999999999
904.653	88.26406999999999
904.731	88.26275
904.824	88.26614
904.902	88.26562
904.98	88.26348
905.074	88.26516
905.152	88.26343999999999
905.23	88.26315
905.308	88.26397
905.386	88.26374
905.464	88.26370999999999
905.542	88.26428999999999
905.62	88.26321999999999
905.698	88.26262
905.791	88.26249999999999
905.869	88.26321999999999
905.947	88.26222
906.041	88.26437
906.119	88.26319
906.197	88.26549999999999
906.291	88.26512
906.369	88.26628
906.447	88.26522
906.54	88.26447999999999
906.618	88.2678
906.696	88.26675999999999
906.79	88.26489
906.868	88.26469999999999
906.946	88.2653
907.039	88.26428999999999
907.117	88.26313999999999
907.195	88.26383
907.289	88.26544
907.367	88.26344999999999
907.445	88.26445
907.523	88.26401999999999
907.601	88.26453
907.679	88.26191999999999
907.757	88.26386
907.835	88.26290999999999
907.913	88.26377
907.991	88.26469999999999
908.069	88.2619
908.147	88.26194
908.24	88.26177
908.318	88.26393999999999
908.396	88.2618
908.49	88.26379999999999
908.568	88.26241999999999
908.646	88.26257
908.74	88.26335999999999
908.818	88.26401999999999
908.896	88.26272999999999
908.989	88.26136
909.067	88.26315
909.145	88.26245999999999
909.223	88.26348
909.301	88.26077
909.379	88.26032
909.473	88.265
909.551	88.26248
909.629	88.26210999999999
909.722	88.26201999999999
909.8	88.26268999999999
909.878	88.26116999999999
909.956	88.26334999999999
910.034	88.26486
910.112	88.26424999999999
910.206	88.26406
910.284	88.26352
910.362	88.26482999999999
910.44	88.26464
910.518	88.26602
910.596	88.26544
910.69	88.26338
910.768	88.26368
910.846	88.26334
910.924	88.26473
911.002	88.26259999999999
911.08	88.26356
911.158	88.26489
911.236	88.2623
911.314	88.26196999999999
911.392	88.26145
911.47	88.26285999999999
911.548	88.26091
911.626	88.26145
911.704	88.26169999999999
911.782	88.26145
911.875	88.26357
911.953	88.26370999999999
912.031	88.26356
912.125	88.26328
912.203	88.26284
912.281	88.26263999999999
912.374	88.26127
912.452	88.26285
912.53	88.26324
912.608	88.26325
912.686	88.26379
912.764	88.26199
912.858	88.26504999999999
912.936	88.26428
913.014	88.26424
913.092	88.26496999999999
913.17	88.2661
913.248	88.26523999999999
913.326	88.26705
913.404	88.26733999999999
913.482	88.26592
913.56	88.26451999999999
913.638	88.26545
913.716	88.26666999999999
913.809	88.26504
913.887	88.26665
913.965	88.26637
914.043	88.26847
914.121	88.26495
914.199	88.26437999999999
914.293	88.26507
914.371	88.26558
914.449	88.26509
914.543	88.26346
914.621	88.26375999999999
914.699	88.26581999999999
914.792	88.26482999999999
914.87	88.26222
914.948	88.2641
915.026	88.26541999999999
915.104	88.26343999999999
915.182	88.26468999999999
915.26	88.26319
915.338	88.26509999999999
915.416	88.26501999999999
915.51	88.26388999999999
915.588	88.26535
915.666	88.26332
915.744	88.26598999999999
915.822	88.26429999999999
915.9	88.26574
915.978	88.26397
916.056	88.26736
916.134	88.26617999999999
916.212	88.26536999999999
916.29	88.26536999999999
916.368	88.26547
916.446	88.2652
916.524	88.26589999999999
916.602	88.26639999999999
916.695	88.26693999999999
916.773	88.26656
916.851	88.26612
916.945	88.26525
917.023	88.26347
917.101	88.26718
917.195	88.26705
917.273	88.26715
917.351	88.26575
917.444	88.26768999999999
917.522	88.26724
917.6	88.26492999999999
917.678	88.26492999999999
917.756	88.26437999999999
917.834	88.26467
917.928	88.26531
918.006	88.26598999999999
918.084	88.26343999999999
918.177	88.26459999999999
918.255	88.26491999999999
918.333	88.26580999999999
918.427	88.26492999999999
918.505	88.2654
918.583	88.26594999999999
918.677	88.26626999999999
918.755	88.26789
918.833	88.26795999999999
918.926	88.26567
919.004	88.26696
919.082	88.26772
919.176	88.26760999999999
919.254	88.26783999999999
919.332	88.26895999999999
919.425	88.26845999999999
919.503	88.26791999999999
919.581	88.26737
919.659	88.26885
919.737	88.26733999999999
919.815	88.26789
919.893	88.26871
919.971	88.26682
920.049	88.26750999999999
920.143	88.26720999999999
920.221	88.26652999999999
920.299	88.26572999999999
920.392	88.26512
920.47	88.26800999999999
920.548	88.26644999999999
920.627	88.26411999999999
920.722	88.26531999999999
920.8	88.26437
920.894	88.26606
920.972	88.26496999999999
921.05	88.26670999999999
921.128	88.2662
921.206	88.26559999999999
921.284	88.26753
921.362	88.26724999999999
921.44	88.26783999999999
921.518	88.26706
921.596	88.26772
921.674	88.26727
921.752	88.26859999999999
921.845	88.26675999999999
921.923	88.26782
922.001	88.26735
922.095	88.26756999999999
922.173	88.26750999999999
922.251	88.26754
922.329	88.2652
922.407	88.26724
922.485	88.26598999999999
922.563	88.26785
922.641	88.26559999999999
922.69	88.26965
922.799	88.26998999999999
922.877	88.26809
922.955	88.26921
923.033	88.26696
923.111	88.26795
923.189	88.26774999999999
923.267	88.26942
923.345	88.26612
923.423	88.26698999999999
923.501	88.26665
923.579	88.26759
923.657	88.26894999999999
923.735	88.26652
923.813	88.26792999999999
923.891	88.26785
923.984	88.26753
924.062	88.2671
924.14	88.26732
924.218	88.26687
924.296	88.26579
924.374	88.26805999999999
924.468	88.26750999999999
924.546	88.26464
924.624	88.26732
924.702	88.26714
924.78	88.26595999999999
924.858	88.26728
924.936	88.26589999999999
925.014	88.26742999999999
925.092	88.26589
925.186	88.26843
925.264	88.26644999999999
925.342	88.26307
925.42	88.26589
925.498	88.26509
925.576	88.26509999999999
925.669	88.26677
925.747	88.26500999999999
925.825	88.26791999999999
925.919	88.26709
925.997	88.26962999999999
926.075	88.26857
926.168	88.26749
926.246	88.26733999999999
926.324	88.26719
926.389	88.27118999999999
926.498	88.26850999999999
926.576	88.26933
926.669	88.26988
926.747	88.26760999999999
926.825	88.26852
926.919	88.26925
926.997	88.27091999999999
927.075	88.27051999999999
927.169	88.26921999999999
927.247	88.27078999999999
927.325	88.26929
927.373	88.27044
927.483	88.26692
927.561	88.2687
927.654	88.26731
927.732	88.26798
927.81	88.26692
927.904	88.2665
927.982	88.26598999999999
928.06	88.26679
928.138	88.26750999999999
928.216	88.26639
928.294	88.26684999999999
928.387	88.26557
928.465	88.26544
928.543	88.26553
928.621	88.26559999999999
928.699	88.26579
928.777	88.26616
928.871	88.26782
928.949	88.26478999999999
929.027	88.26759
929.121	88.26566
929.201	88.26727
929.279	88.26415
929.372	88.26697
929.45	88.26507
929.528	88.26329
929.622	88.2657
929.7	88.26632
929.778	88.26744
929.856	88.26592
929.934	88.26773999999999
930.012	88.26733999999999
930.09	88.26659
930.168	88.26661999999999
930.246	88.26695
930.339	88.26512
930.417	88.26598999999999
930.495	88.26777
930.589	88.2666
930.667	88.26595999999999
930.745	88.26929
930.839	88.26746999999999
930.917	88.26624
930.995	88.26621999999999
931.088	88.26592
931.166	88.26543
931.244	88.26525
931.322	88.2633
931.4	88.26594
931.478	88.26247
931.572	88.26268999999999
931.65	88.26315
931.728	88.26330999999999
931.821	88.26272999999999
931.899	88.26235
931.977	88.26222
932.055	88.26189
932.133	88.26401
932.211	88.26455
932.289	88.26286999999999
932.367	88.2615
932.445	88.26449
932.523	88.26289999999999
932.601	88.26351
932.679	88.26114
932.773	88.26294
932.851	88.26341
932.929	88.26319
933.022	88.26396
933.1	88.26549
933.178	88.26435
933.272	88.26489
933.35	88.26285
933.428	88.26311
933.522	88.26311
933.6	88.26495
933.678	88.26437999999999
933.756	88.26293
933.834	88.26312
933.912	88.26534
934.005	88.26241999999999
934.083	88.26315
934.161	88.26173
934.255	88.26396
934.333	88.26429999999999
934.411	88.26285
934.504	88.26353999999999
934.582	88.26518
934.66	88.26418
934.754	88.26611
934.832	88.26604999999999
934.91	88.26459999999999
934.988	88.26361
935.066	88.26468999999999
935.144	88.26343999999999
935.222	88.26478999999999
935.3	88.26209999999999
935.378	88.26379999999999
935.472	88.26414
935.55	88.26482999999999
935.628	88.26467
935.721	88.2606
935.799	88.26338
935.877	88.26431
935.971	88.26328
936.049	88.26238
936.127	88.26276999999999
936.22	88.26272999999999
936.298	88.26341
936.376	88.26325
936.454	88.26495
936.532	88.26626999999999
936.61	88.26456999999999
936.688	88.26406999999999
936.766	88.26456999999999
936.844	88.26464999999999
936.922	88.26366999999999
937.	88.26496999999999
937.078	88.26341
937.156	88.26589
937.234	88.26446
937.312	88.26707999999999
937.406	88.26719
937.484	88.26562
937.562	88.26598
937.656	88.26614
937.734	88.2678
937.812	88.26921
937.89	88.26637
937.968	88.27006999999999
938.046	88.26738999999999
938.139	88.26807
938.217	88.26849999999999
938.295	88.26795
938.373	88.26763
938.451	88.26742
938.529	88.26791999999999
938.623	88.26738999999999
938.701	88.26751999999999
938.779	88.26926999999999
938.872	88.26885
938.95	88.26783999999999
939.028	88.26789
939.122	88.26768999999999
939.2	88.26871
939.278	88.26969
939.356	88.26753
939.434	88.26925
939.512	88.26763
939.59	88.26656999999999
939.668	88.2671
939.746	88.26750999999999
939.824	88.26926999999999
939.902	88.2678
939.98	88.2675
940.073	88.26760999999999
940.151	88.26777
940.229	88.26755
940.323	88.26504999999999
940.401	88.26589999999999
940.479	88.26695
940.557	88.26514999999999
940.635	88.26868999999999
940.713	88.27014
940.807	88.26615
940.885	88.26637
940.963	88.2679
941.056	88.26822
941.134	88.26969
941.212	88.27031
941.29	88.26786999999999
941.368	88.26789
941.446	88.26687
941.54	88.26850999999999
941.618	88.26977
941.696	88.27207
941.774	88.26871999999999
941.852	88.26934999999999
941.93	88.26925
942.023	88.26881999999999
942.101	88.27041
942.179	88.26996
942.273	88.2717
942.351	88.27225
942.429	88.27060999999999
942.507	88.27190999999999
942.585	88.27207
942.663	88.27042999999999
942.757	88.27083999999999
942.835	88.27283999999999
942.913	88.27265
943.006	88.27055
943.084	88.27293999999999
943.162	88.27192
943.256	88.27351999999999
943.334	88.27332
943.412	88.27344
943.505	88.27217999999999
943.583	88.27277
943.661	88.27145999999999
943.755	88.27221
943.833	88.27373999999999
943.911	88.27280999999999
944.005	88.27341999999999
944.083	88.27305
944.161	88.27225
944.239	88.27360999999999
944.317	88.27354
944.395	88.27315
944.473	88.27035
944.551	88.27377
944.629	88.27450999999999
944.722	88.27306999999999
944.8	88.27162999999999
944.878	88.27435
944.972	88.27418999999999
945.05	88.27626
945.128	88.27821999999999
945.206	88.27444
945.284	88.27552
945.362	88.27454999999999
945.455	88.27785999999999
945.533	88.27543
945.611	88.27699
945.689	88.27543
945.767	88.27738
945.845	88.27681
945.939	88.27664
946.017	88.27587
946.095	88.27761
946.188	88.27695999999999
946.266	88.27641
946.344	88.27686999999999
946.422	88.27805
946.5	88.27702
946.578	88.27784
946.672	88.27467
946.75	88.27570999999999
946.828	88.27699
946.906	88.27564
946.984	88.27723999999999
947.062	88.27566999999999
947.156	88.27699
947.234	88.27617
947.312	88.27620999999999
947.39	88.27685
947.468	88.27695
947.546	88.27647999999999
947.639	88.27650999999999
947.717	88.27691
947.795	88.27704999999999
947.889	88.27588
947.967	88.27409999999999
948.045	88.27575999999999
948.138	88.27672
948.216	88.27592999999999
948.294	88.27615
948.388	88.27501
948.466	88.27454999999999
948.544	88.27702
948.638	88.27472999999999
948.716	88.27523
948.794	88.27696999999999
948.887	88.27489999999999
948.965	88.27467
949.043	88.27431
949.137	88.27798
949.215	88.27407
949.293	88.27674999999999
949.386	88.27556999999999
949.464	88.27846
949.542	88.27498999999999
949.636	88.27819
949.714	88.27726999999999
949.792	88.27750999999999
949.87	88.27796
949.948	88.27752
950.026	88.27641
950.12	88.27757
950.198	88.27699
950.276	88.27830999999999
950.354	88.27973
950.432	88.277
950.51	88.27686
950.603	88.27525
950.681	88.27617
950.759	88.27611999999999
950.837	88.27707
950.915	88.27722
950.993	88.27825
951.087	88.27695999999999
951.165	88.27693
951.243	88.27941999999999
951.321	88.27838
951.369	88.27547
951.479	88.27757
951.572	88.27816999999999
951.65	88.27658
951.728	88.27949
951.822	88.27483
951.9	88.27508999999999
951.978	88.27699
952.071	88.27716
952.149	88.27683999999999
952.227	88.27806
952.321	88.27597
952.399	88.27752
952.477	88.27847
952.571	88.27750999999999
952.649	88.27503
952.727	88.27477999999999
952.82	88.27624999999999
952.898	88.27644
952.976	88.27656999999999
953.07	88.27702
953.148	88.27699
953.226	88.27837
953.319	88.27463999999999
953.397	88.27677
953.461	88.27650999999999
953.555	88.27726999999999
953.633	88.27677
953.711	88.27725
953.789	88.27725
953.867	88.27683999999999
953.945	88.27714999999999
954.039	88.277
954.117	88.27597
954.195	88.27628999999999
954.289	88.27767
954.367	88.27756
954.445	88.27749
954.523	88.27665999999999
954.601	88.27538999999999
954.679	88.27529
954.772	88.27656999999999
954.85	88.27718
954.928	88.274
955.022	88.27574
955.1	88.27383999999999
955.178	88.27393
955.271	88.27626
955.349	88.27413
955.427	88.27553999999999
955.505	88.27512999999999
955.583	88.27369999999999
955.661	88.27599
955.755	88.27429
955.833	88.27391999999999
955.911	88.27490999999999
955.989	88.27523
956.067	88.27389
956.145	88.27641
956.239	88.27252
956.317	88.27344
956.395	88.27452
956.488	88.2743
956.552	88.27418999999999
956.646	88.27447
956.724	88.27248999999999
956.802	88.27257999999999
956.88	88.27373
956.974	88.27261
957.052	88.27444
957.13	88.27347999999999
957.223	88.27238
957.301	88.27310999999999
957.379	88.27418999999999
957.457	88.27490999999999
957.535	88.27362
957.615	88.27489999999999
957.709	88.274
957.787	88.27347999999999
957.865	88.27391
957.958	88.27441999999999
958.036	88.27407
958.114	88.27243999999999
958.208	88.27476
958.286	88.27413
958.364	88.27383999999999
958.458	88.27474
958.536	88.27532
958.614	88.27602999999999
958.692	88.27486999999999
958.77	88.27486999999999
958.848	88.27588999999999
958.926	88.27449
959.004	88.27508999999999
959.082	88.27519
959.175	88.27516
959.253	88.27601
959.333	88.27404
959.427	88.27588
959.505	88.27528
959.583	88.27427
959.676	88.27404
959.754	88.27626
959.832	88.27620999999999
959.926	88.27505
960.004	88.27741999999999
960.082	88.27641
960.176	88.27492
960.254	88.27404
960.332	88.27534999999999
960.425	88.27664
960.503	88.27624
960.581	88.27853999999999
960.675	88.27784
960.753	88.27741999999999
960.831	88.27704
960.924	88.27694
961.002	88.27485
961.08	88.27519
961.158	88.27503999999999
961.236	88.27557999999999
961.314	88.27570999999999
961.408	88.27514
961.486	88.27480999999999
961.564	88.27458
961.658	88.27568
961.736	88.27444
961.814	88.27602999999999
961.892	88.2743
961.97	88.27422
962.048	88.27485
962.126	88.27671
962.204	88.27615999999999
962.282	88.27459999999999
962.375	88.27441999999999
